star,title,quote,num,link,article
7.5,"

    直到那一天


    

  ","法国几乎人手一本的年度畅销书
一部洞彻人性又让人难以释怀的口碑之作
法国大师级作家米歇尔•普西巅峰代表作
荣获15项文学大奖，英国《泰晤士报》畅销榜第2名
... ","
        (1403人评价)
    ",https://book.douban.com/subject/26910597/,"
        
  
  [法] 米歇尔·普西 / 梁若瑜 / 湖南文艺出版社 / 2016-12 / 39.00元

      "
8.1,"

    唯有孤独恒常如新


    
      ,

  ","毕肖普的写作技艺精湛、形式完美，从专业角度看炉火纯青，让人叹为观止。
——谢默斯·希尼（1995年诺贝尔文学奖得主）
伊丽莎白·毕肖普， 这位一生都在流浪和... ","
        (1299人评价)
    ",https://book.douban.com/subject/26269845/,"
        
  
  (美) 伊丽莎白·毕肖普 / 包慧怡 / 湖南文艺出版社 / 2015-3 / 39.00

      "
8.7,"

    夜航西飞


    

  ",《夜航西飞》以二十世纪二十至三十年代的肯尼亚为背景，真实再现了作者在非洲的生活，其中包括她毕生钟爱的两项有趣又传奇的事业——训练赛马和驾驶飞机。柏瑞尔•马卡... ,"
        (4600人评价)
    ",https://book.douban.com/subject/5366382/,"
        
  
  [英] 柏瑞尔·马卡姆 / 陶立夏 / 人民文学出版社 / 2010-12 / 29.00元

      "
8.4,"

    自由


    

  ","★多年来，我们以为再也不会读到这样的作品
——那种濒临灭绝的真正好看又伟大的小说
★《纽约时报》《时代周刊》《泰晤士报》《卫报》公推为“世纪之书”
★十年来... ","
        (4549人评价)
    ",https://book.douban.com/subject/10569619/,"
        
  
  [美] 乔纳森·弗兰岑 / 缪梅 / 南海出版公司 / 2012-5 / 49.50元

      "
8.0,"

    逃离


    

  ","【2013年诺贝尔文学奖得主代表作】
【荣获2009年布克国际奖】
【《纽约时报》年度最佳图书，法国《读书》杂志年度最佳外国小说，荣获加拿大文学大奖吉勒奖】... ","
        (6981人评价)
    ",https://book.douban.com/subject/3831788/,"
        
  
  艾丽丝·门罗 / 李文俊 / 北京十月文艺出版社 / 2009-1-7 / 28.00元

      "
8.5,"

    到灯塔去


    

  ",《到灯塔去》描写一次大战后拉姆齐教授一家和几个亲密朋友在苏格兰某岛屿上度假的一段生活。作者企图在这部情节非常简单的小说中探讨人生的意义和自我的本质，指出自我... ,"
        (3302人评价)
    ",https://book.douban.com/subject/3402999/,"
        
  
  (英)弗吉尼亚·伍尔夫 / 瞿世镜 / 上海译文出版社 / 2009-1-1 / 22.00

      "
7.3,"

    没有悲伤的城市


    

  ","他们生活在动荡不安的世界，饥饿、疾病、种族冲突……死亡随时发生。
他们却做着最纯美的梦——
他梦想自己能飞，全然不顾那累赘般的瘸腿；
他发明了花园语，在亲人... ","
        (4867人评价)
    ",https://book.douban.com/subject/3989541/,"
        
  
  （加）阿诺什·艾拉尼、Irani Anosh / 李馨萌 / 陕西师范大学 / 2009年9月 / 25.00元

      "
8.8,"

    渴望风流


    
      ,

  ",《渴望风流》是被誉为传记小说大师的美国作家欧文·斯通的绝笔之作。作者饱含深情地描写了法国印象派绘画之父卡米耶·毕沙罗与贫困、落选做不屈抗争，坚持艺术理想矢志... ,"
        (204人评价)
    ",https://book.douban.com/subject/26936275/,"
        
  
  [美] 欧文·斯通 / 刘绯、褚律元 / 长江文艺出版社 / 2017-1 / 58.00元

      "
8.2,"

    达·芬奇密码


    

  ",哈佛大学的符号学专家罗伯特·兰登在法国巴黎出差期间的一个午夜接到一个紧急电话，得知卢浮宫博物馆年迈的馆长被人杀害在卢浮宫的博物馆里，人们在他的尸体旁边发现了... ,"
        (126463人评价)
    ",https://book.douban.com/subject/1040771/,"
        
  
  [美] 丹·布朗 / 朱振武、吴晟、周元晓 / 上海人民出版社 / 2004-2 / 28.00元

      "
8.0,"

    质数的孤独


    

  ",《质数的孤独》是意大利八〇后作家、粒子物理学博士保罗·乔尔达诺的处女作，2008年出版后，即获得意大利最高文学奖斯特雷加奖，并迅速成为欧美超级畅销书，迄今在... ,"
        (15003人评价)
    ",https://book.douban.com/subject/5958726/,"
        
  
  [意] 保罗·乔尔达诺 / 文铮 / 上海译文出版社 / 2011-3 / 26.00元

      "
9.3,"

    冰与火之歌（卷一）


    
      ,

  ",《冰与火之歌》由美国著名科幻奇幻小说家乔治·R·R·马丁所著，是当代奇幻文学一部影响深远的里程碑式的作品。它于1996年刚一问世，便以别具一格的结构，浩瀚辽... ,"
        (22564人评价)
    ",https://book.douban.com/subject/1336330/,"
        
  
  [美] 乔治·R. R. 马丁 / 谭光磊、屈畅 / 重庆出版社 / 2005-5 / 68.00元

      "
8.4,"

    遥远的星辰


    

  ","故事以""我""的视角讲述了维德尔的""传奇生平""。开篇讲与我同是文学社的维德尔给人的感觉睿智得体相貌出众自学成才，与人保持距离相当神秘，但没人不妒忌他，因为只有... ","
        (1014人评价)
    ",https://book.douban.com/subject/25985982/,"
        
  
  [智利] 罗贝托·波拉尼奥 / 张慧玲 / 上海人民出版社 / 2016-1 / 32.00元

      "
8.3,"

    时光列车


    

  ","这本书不再那么关于过去，而是关于我是谁，我在做的事，在读的书，在想的念头，在喝的咖啡，在踱步的地板……这本书是我的人生路线图。——帕蒂·史密斯
（独家收录2... ","
        (443人评价)
    ",https://book.douban.com/subject/26939261/,"
        
  
  [美] 帕蒂·史密斯 / 非尔 / 理想国 | 广西师范大学出版社 / 2017-1 / 58.00

      "
7.9,"

    欢愉


    

  ","在审视他人生活的过程中，我们发现了自己。
理性与激情的冲撞构建了这个性感而优雅的故事。
拷问文明和野蛮的界限，探寻知性与欲望的守衡
本书基于美国著名人类学家... ","
        (493人评价)
    ",https://book.douban.com/subject/26939182/,"
        
  
  [美] 莉莉·金 / 马韧 / 博集天卷/湖南文艺出版社 / 2017-2-1 / 38.00元

      "
6.9,"

    妹妹


    

  ","现在，我能够允许自己做的只有思念你。除了二十一年来一直爱你之外，我一无所有。前所未有的恐惧在我周身弥漫开来，我不再是谁的姐姐了。
碧翠丝和远在伦敦家乡的妹妹... ","
        (364人评价)
    ",https://book.douban.com/subject/6539917/,"
        
  
  [英] 罗莎蒙德·勒普顿 / 张菡晨、叶博 / 湖南文艺出版社 / 2011-8 / 29.80元

      "
8.8,"

    博尔赫斯谈话录


    

  ","豪尔赫•路易斯•博尔赫斯（Jorge Luis Borges, 1899—1986），享誉世界的阿根廷诗人、作家、翻译家。西语美洲文学之父，创作风格深邃、博... ","
        (1561人评价)
    ",https://book.douban.com/subject/25952961/,"
        
  
  [阿] 豪尔赫·路易斯·博尔赫斯 著、[美] 威利斯·巴恩斯通 编 / 西川 / 广西师范大学出版社 / 2014-11 / 49.00元

      "
8.1,"

    刺猬的优雅


    

  ","一个是不安分的女孩, 生于富裕家庭、父亲是国会议员,聪明得可以说是天才. 即便拥有看似完美的一切，却着实厌倦生活中的所有，小小眼睛已看透成人世的虚伪与空虚,... ","
        (9797人评价)
    ",https://book.douban.com/subject/3899039/,"
        
  
  [法] 妙莉叶·芭贝里 / 史妍、刘阳 / 南京大学出版社 / 2010-02 / 25.00元

      "
8.5,"

    失物之书


    

  ",二战时，男孩戴维的妈妈得了重病。他强迫自己执行一套规定，因为他相信妈妈的命运跟他的行为联系在一起：单数糟，双数好，所以他无论做什么都要双数……尽管他小心翼翼... ,"
        (11271人评价)
    ",https://book.douban.com/subject/3608235/,"
        
  
  [爱尔兰] 约翰·康诺利 / 安之 / 人民文学出版社 / 2009-4 / 29.90

      "
8.4,"

    时间的针脚


    

  ","诺贝尔文学奖获得者略萨倾情推荐：
一部充满阴谋、爱情、神秘和柔情的神奇小说。
---------------------------------------... ","
        (6283人评价)
    ",https://book.douban.com/subject/10512236/,"
        
  
  [西] 玛丽亚·杜埃尼亚斯 / 罗秀 / 南海出版公司 / 2012-3 / 39.50元

      "
8.6,"

    都柏林人


    

  ",詹姆斯·乔伊斯(James Joyce，1882—1941)，爱尔兰作家、诗人。1882年2月2日出生于都柏林，1941年1月13日卒于瑞士苏黎世。他是意识... ,"
        (2801人评价)
    ",https://book.douban.com/subject/4908872/,"
        
  
  [爱尔兰] 詹姆斯·乔伊斯 / 王逢振 / 上海译文出版社 / 2010-9 / 26.00元

      "
8.9,"

    现实与欲望


    
      ,

  ",塞尔努达的作品是一条通向我们自己的路。……很少有这样的现代诗人，无论何种语言，能给我们带来这样不寒而栗的体验，当我们知道自己面对的是一个说出真理的人。他击中... ,"
        (345人评价)
    ",https://book.douban.com/subject/26631867/,"
        
  
  [西班牙] 路易斯·塞尔努达 / 汪天艾 / 四川文艺出版社 / 2016-1 / 58.00

      "
7.9,"

    呼吸课


    

  ",玛吉和艾勒这对夫妇要动身去参加一位老友的葬礼。没想到一路上，两人之间的争吵和冲突不断爆发。玛吉几乎怨恨起艾勒，他总是要和自己唱反调。一次又一次的争吵引发了玛... ,"
        (269人评价)
    ",https://book.douban.com/subject/26936410/,"
        
  
  [美] 安·泰勒 / 卢肖慧 / 百花文艺出版社 / 2017-3 / 45.00元

      "
8.3,"

    老人与海


    

  ",本书讲述了一个渔夫的故事。古巴老渔夫圣地亚哥在连续八十四天没捕到鱼的情况下，终于独自钓上了一条大马林鱼，但这鱼实在大，把他的小船在海上拖了三天才筋疲力尽，被... ,"
        (53464人评价)
    ",https://book.douban.com/subject/1064275/,"
        
  
  海明威 / 吴劳 / 上海译文出版社 / 1999-10 / 8.20元

      "
9.1,"

    长昼的安魂曲


    

  ",奥尼尔的自传性剧本 ,"
        (165人评价)
    ",https://book.douban.com/subject/1317930/,"
        
  
  （美）万金·奥尼尔、徐钺 / 徐钺 / 东方出版社 / 2005-4-1 / 18.00元

      "
8.8,"

    被禁锢的头脑


    

  ",本书是1980年度诺贝尔文学奖获得者米沃什写于1950年代初的经典作品，对于二战前后波兰以及波罗的海三国人的处境做了精彩的描述与反省。米沃什的许多真知灼见放... ,"
        (849人评价)
    ",https://book.douban.com/subject/7916069/,"
        
  
  (波兰)切斯瓦夫·米沃什 / 乌兰、易丽君 / 广西师范大学出版社 / 2013-3 / 35.00元

      "
8.8,"

    万火归一


    

  ","《万火归一》是阿根廷文学大师胡利奥·科塔萨尔最具代表性的短篇小说集，由八个短篇组成，每一篇都是传世名篇。
他优雅细密、玄妙迷人的文字能像上帝的手一样翻云覆雨... ","
        (3318人评价)
    ",https://book.douban.com/subject/3769738/,"
        
  
  [阿根廷] 胡里奥·科塔萨尔 / 范晔 / 人民文学出版社 / 2009-6 / 22.00

      "
8.6,"

    不朽


    

  ",歌德谈到不朽当然和灵魂的不朽毫无关系。这是另外一种世俗的不朽，是指死后有留在人记忆中的那些人的不朽。任何人都能得到这种伟大程度不等，、时间长短不一的不朽，每... ,"
        (10131人评价)
    ",https://book.douban.com/subject/1060117/,"
        
  
  米兰·昆德拉 / 王振孙、郑克鲁 / 上海译文出版社 / 2003-06 / 24.00

      "
8.7,"

    出埃及记


    

  ",《出埃及记》作为一部非凡的小说，取材于二十世纪最戏剧性的事件之一：一个崭新的国家，在经历了无论从军事、政治、地理、经济上都令人难以置信的艰难困苦后，终于诞生... ,"
        (1640人评价)
    ",https://book.douban.com/subject/3228779/,"
        
  
  （美）里昂·尤里斯 / 高卫民 / 中国青年出版社 / 2008-10 / 50.00元

      "
8.5,"

    致D


    
      ,

  ",2006年，一本只有七十五页的小书《致D》的问世在法国书界引起轰动。第二年，作者与其爱妻双双自杀，共赴黄泉。这段长达六十年的爱情故事的结局，让这本书在畅销书... ,"
        (7215人评价)
    ",https://book.douban.com/subject/4313207/,"
        
  
  [法] 安德烈·高兹 / 袁筱一 / 南京大学出版社 / 2010-5 / 20.00元

      "
8.7,"

    自深深处


    

  ",我人生有两大转折点：一是父亲送我进牛津，一是社会送我进监狱。碰上你，对我是危险的，而在那个特定时候碰上你，对我则成了致命。命运将我们两个互不相干的生命丝丝缕... ,"
        (5085人评价)
    ",https://book.douban.com/subject/3014444/,"
        
  
  [英国] 奥斯卡·王尔德 / 朱纯深 / 译林出版社 / 2008-4 / 28.00元

      "
8.9,"

    荒原狼


    

  ",小说的主人公哈勒尔是个正直的作家，他鄙视现代社会生活方式，常常闭门不出，令人窒息的空气使他陷于精神分裂的境地。一天他偶尔读到一本《评荒原狼》的小书，顿觉大梦... ,"
        (3818人评价)
    ",https://book.douban.com/subject/3131626/,"
        
  
  [德]赫尔曼·黑塞 / 赵登荣、倪诚恩 / 上海译文出版社 / 2008-7 / 13.00

      "
8.4,"

    群山回唱


    

  ","★《追风筝的人》作者，超级畅销作家胡赛尼顶尖力作，全球4000万读者翘首以待
★美国亚马逊书店2013年上半年最佳图书/美国独立书店排行第一/巴诺书店(Ba... ","
        (10067人评价)
    ",https://book.douban.com/subject/24845582/,"
        
  
  [美] 卡勒德·胡赛尼 / 康慨 / 上海人民出版社 / 2013-8 / 36.00元

      "
